"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg","jul_date","dwd_count","stumps","logs","size_cl","decay_cl","char_cl","length_cl","plot_id","tree_farm","elev","temp","hum","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",6,45.213713,122.273986,"15:38","SU",3,2,2,3,25.47,101,5,1,4,1.4,1.8,2,2.4,"9757 _ 1 _ 2024 _ 6","CL",1452,63.6,49,"RMM",0,0,0,0,0,0
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024","2024-04-10",7,45.213642,122.273557,"16:01","SU",3,2,3,3,23,101,4,1,3,1.5,2.2,1.8,1.5,"9757 _ 1 _ 2024 _ 7","CL",1452,63.6,49,"RMM",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",1,45.084157,122.436039,"14:40","PC",0,1,4,4,25.37,86,3,2,1,1.7,1.7,3,0.7,"10024 _ 1 _ 2024 _ 1","CL",834,53.8,72.3,"SLG",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",2,45.084014,122.435835,"14:53","PC",0,1,3,2,23.23,86,2,2,0,1,2.5,3,0,"10024 _ 1 _ 2024 _ 2","CL",834,53.8,72.3,"SLG",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",3,45.083929,122.436215,"15:19","PC",0,2,4,2,34.5,86,4,1,3,1.8,2,3,2,"10024 _ 1 _ 2024 _ 3","CL",834,53.8,72.3,"SLG",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",4,45.084232,122.436469,"15:32","SU",0,3,3,2,20.8,86,9,0,9,1.2,2.4,2.8,2.3,"10024 _ 1 _ 2024 _ 4","CL",834,53.8,72.3,"JW",1,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",5,45.084359,122.436522,"15:15","SU",0,1,3,2,35.6,86,6,1,5,1.2,1.8,2.2,1.7,"10024 _ 1 _ 2024 _ 5","CL",834,53.8,72.3,"JW",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",6,45.084316,122.436351,"15:00","C",0,2,2,4,38.07,86,6,0,6,1,1.7,1.5,2.2,"10024 _ 1 _ 2024 _ 6","CL",834,53.8,72.3,"JW",0,0,0,0,0,0
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024","2024-03-26",7,45.084185,122.435837,"14:40","R",0,1,3,1,19.9,86,3,2,1,1,2,3,1,"10024 _ 1 _ 2024 _ 7","CL",834,53.8,72.3,"JW",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",1,45.096816,122.397379,"10:32","C",0,2,4,1,28.63,94,12,6,6,1.5,1.1,2.7,0.7,"10078 _ 1 _ 2024 _ 1","CL",1923,43.4,83.2,"RMM",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",2,45.097083,122.397541,"11:06","C",0,2,4,1,24.23,94,8,4,4,1.8,1.2,2.8,0.9,"10078 _ 1 _ 2024 _ 2","CL",1923,43.4,83.2,"RMM",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",3,45.09707,122.39718,"10:35","PC",0,1,3,1,28.23,94,7,3,4,1.1,1.9,2.9,0.9,"10078 _ 1 _ 2024 _ 3","CL",1923,43.4,83.2,"JW",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",4,45.096777,122.396966,"10:54","PC",0,1,3,1,27.2,94,4,4,0,1.5,1.2,2.2,0,"10078 _ 1 _ 2024 _ 4","CL",1923,43.4,83.2,"JW",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",5,45.096525,122.397226,"11:13","C",0,1,3,1,23,94,6,5,1,1.5,2,2.7,0.3,"10078 _ 1 _ 2024 _ 5","CL",1923,43.4,83.2,"JW",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",6,45.096598,122.397515,"10:58","C",0,2,3,1,25.23,94,3,2,1,1,1.7,3,1,"10078 _ 1 _ 2024 _ 6","CL",1923,43.4,83.2,"SLG",0,0,0,0,0,0
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024","2024-04-03",7,45.096795,122.397797,"10:36","C",0,1,4,2,25.87,94,8,8,0,1.6,1.2,3,0,"10078 _ 1 _ 2024 _ 7","CL",1923,43.4,83.2,"SLG",0,0,0,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",1,45.116638,122.342062,"9:40","C",0,2,3,3,25.9,129,6,4,2,1.5,2.3,2.5,0.8,"10153 _ 1 _ 2024 _ 1","CL",2588,46.8,96,"JW",0,0,2,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",2,45.117297,122.342098,"10:21","PC",0,2,3,2,24.4,129,10,7,3,1.5,1.7,2.6,0.4,"10153 _ 1 _ 2024 _ 2","CL",2588,46.8,96,"JW",0,0,0,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",3,45.116901,122.341589,"9:42","PC",0,2,4,3,24.13,129,9,5,4,1.4,1.4,2.1,0.9,"10153 _ 1 _ 2024 _ 3","CL",2588,46.8,96,"SLG",0,0,0,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",4,45.116519,122.341404,"10:02","C",0,3,4,3,27.1,129,12,6,6,1.4,1.3,2.1,0.8,"10153 _ 1 _ 2024 _ 4","CL",2588,46.8,96,"SLG",0,0,2,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",5,45.11613,122.341896,"9:38","C",0,3,4,4,27.83,129,7,4,3,1.1,1.4,2,1,"10153 _ 1 _ 2024 _ 5","CL",2588,46.8,96,"RMM",0,0,1,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",6,45.116366,122.34237,"10:03","C",0,2,4,4,25.73,129,6,4,2,1.5,1.5,1.8,0.7,"10153 _ 1 _ 2024 _ 6","CL",2588,46.8,96,"RMM",0,0,2,0,0,0
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024","2024-05-08",7,45.116965,122.342528,"10:39","PC",0,2,4,4,24.67,129,14,13,1,1.5,1.4,2.1,0.1,"10153 _ 1 _ 2024 _ 7","CL",2588,46.8,96,"RMM",0,0,1,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",1,45.151407,122.324939,"14:34","SU",4,2,1,4,14.53,115,5,2,3,1.4,2.4,1,1.4,"10302 _ 1 _ 2024 _ 1","CL",2502,51.2,73.3,"SLG",0,0,0,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",2,45.15123,122.324163,"13:58","SU",4,1,1,4,14.33,115,2,0,2,1,2.5,1,1.5,"10302 _ 1 _ 2024 _ 2","CL",2502,51.2,73.3,"SLG",0,0,1,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",3,45.15003,122.324668,"14:00","SU",4,2,1,3,13.53,115,7,4,3,1.4,3,1,1,"10302 _ 1 _ 2024 _ 3","CL",2502,51.2,73.3,"JW",0,0,0,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",4,45.151,122.325084,"14:30","SU",4,3,1,3,13.9,115,7,3,4,1.6,2.9,1,1.4,"10302 _ 1 _ 2024 _ 4","CL",2502,51.2,73.3,"JW",0,0,1,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",5,45.15153,122.325381,"15:00","SU",3,3,1,3,16.63,115,10,1,9,1.4,2.6,1,2.3,"10302 _ 1 _ 2024 _ 5","CL",2502,51.2,73.3,"JW",0,0,0,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",6,45.15175,122.324753,"14:45","SU",4,3,1,4,12.87,115,5,2,3,1.2,3,1,1.6,"10302 _ 1 _ 2024 _ 6","CL",2502,51.2,73.3,"RMM",0,1,3,0,0,0
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024","2024-04-24",7,45.151571,122.324564,"14:04","SU",4,2,1,4,10.87,115,6,3,3,1.3,2,1,1.5,"10302 _ 1 _ 2024 _ 7","CL",2502,51.2,73.3,"RMM",0,0,3,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",1,45.006865,122.397391,"10:11","C",0,2,4,1,40.87,128,10,8,2,1.4,1.3,1,0.6,"10399 _ 1 _ 2024 _ 1","CL",2828,40.7,94,"RMM",0,0,0,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",2,45.006659,122.397423,"10:43","SN",0,2,2,1,43.3,128,6,4,2,1.8,1.8,1,0.7,"10399 _ 1 _ 2024 _ 2","CL",2828,40.7,94,"RMM",0,0,0,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",3,45.006813,122.397599,"10:12","PC",1,3,2,2,35.43,128,10,5,5,1.7,2.4,1,1,"10399 _ 1 _ 2024 _ 3","CL",2828,40.7,94,"SLG",0,0,0,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",4,45.00705,122.397743,"9:43","SN",0,3,2,3,32.37,128,11,4,7,1.6,2.3,1,1.6,"10399 _ 1 _ 2024 _ 4","CL",2828,40.7,94,"SLG",0,0,0,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",5,45.007202,122.397364,"9:08","PC",0,3,1,4,34.23,128,10,3,7,1.4,1.8,1,1.2,"10399 _ 1 _ 2024 _ 5","CL",2828,40.7,94,"SLG",0,0,0,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",6,45.007008,122.397008,"10:40","SN",0,1,2,3,34.47,128,5,4,1,1.6,1.8,1,0.6,"10399 _ 1 _ 2024 _ 6","CL",2828,40.7,94,"JW",0,0,1,0,0,0
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024","2024-05-07",7,45.006756,122.396965,"10:00","PC",0,1,2,3,36.47,128,4,3,1,1.2,1.5,1,0.5,"10399 _ 1 _ 2024 _ 7","CL",2828,40.7,94,"JW",0,0,2,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",1,45.047758,122.413473,"9:50","SU",0,1,1,1,7.8,136,4,3,1,1,1.5,2.5,0.8,"10403 _ 1 _ 2024 _ 1","CL",2141,64.5,59,"JW",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",2,45.04804,122.41287,"10:13","SU",0,1,1,2,10.2,136,5,5,0,1.4,1.8,2,0,"10403 _ 1 _ 2024 _ 2","CL",2141,64.5,59,"LS",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",3,45.047612,122.412831,"9:49","PC",0,2,3,1,10,136,10,6,4,1.4,1.5,2.6,0.4,"10403 _ 1 _ 2024 _ 3","CL",2141,64.5,59,"SLG",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",4,45.047351,122.413208,"10:12","PC",0,2,4,1,11.17,136,11,8,3,1.5,1.5,2.8,0.5,"10403 _ 1 _ 2024 _ 4","CL",2141,64.5,59,"SLG",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",5,45.047702,122.413938,"9:48","SU",0,1,2,3,10.73,136,7,6,1,1.4,1.3,1.9,0.1,"10403 _ 1 _ 2024 _ 5","CL",2141,64.5,59,"RMM",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",6,45.048066,122.413836,"10:11","SU",0,1,1,3,23.7,136,5,4,1,1.8,1.2,1.8,0.4,"10403 _ 1 _ 2024 _ 6","CL",2141,64.5,59,"RMM",0,0,0,0,0,0
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024","2024-05-15",7,45.048079,122.413608,"10:31","SU",0,3,3,4,8.27,136,6,5,1,1,1.2,2,0.3,"10403 _ 1 _ 2024 _ 7","CL",2141,64.5,59,"RMM",0,0,0,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",1,45.076974,122.420849,"12:50","C",0,3,3,3,27,100,7,3,4,1.1,1.1,1.9,1,"10422 _ 1 _ 2024 _ 1","CL",1445,62.1,67.2,"RMM",0,0,0,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",2,45.076738,122.420537,"13:22","PC",0,3,2,3,28.57,100,6,2,4,1.3,1.2,1.8,1.2,"10422 _ 1 _ 2024 _ 2","CL",1445,62.1,67.2,"RMM",0,0,0,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",3,45.076631,122.420979,"13:30","PC",0,2,3,4,34.43,100,3,1,2,1,1.7,2.7,1.7,"10422 _ 1 _ 2024 _ 3","CL",1445,62.1,67.2,"SLG",0,0,0,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",4,45.076917,122.421273,"12:59","PC",0,2,4,4,25.33,100,4,4,0,2,1.2,2.5,0,"10422 _ 1 _ 2024 _ 4","CL",1445,62.1,67.2,"SLG",0,0,1,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",5,45.077235,122.421081,"13:33","PC",0,3,3,3,28.1,100,14,4,10,1,2,3,0.7,"10422 _ 1 _ 2024 _ 5","CL",1445,62.1,67.2,"JW",0,0,2,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",6,45.077248,122.420651,"13:20","SU",0,1,3,1,29.33,100,3,2,1,1.7,1.3,2,0.3,"10422 _ 1 _ 2024 _ 6","CL",1445,62.1,67.2,"JW",0,0,0,0,0,0
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024","2024-04-09",7,45.077102,122.420254,"13:00","SU",0,2,3,3,27.63,100,12,4,8,1.2,1.8,2,0.7,"10422 _ 1 _ 2024 _ 7","CL",1445,62.1,67.2,"JW",0,0,0,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",1,45.138558,122.352261,"9:25","R",4,2,2,3,12.93,116,4,3,1,2,2.8,1,0.8,"10439 _ 1 _ 2024 _ 1","CL",2791,43,88.8,"RMM",0,0,0,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",2,45.13861,122.351988,"9:59","R",4,2,3,3,13.47,116,5,2,3,1.4,2.6,1,1.6,"10439 _ 1 _ 2024 _ 2","CL",2791,43,88.8,"RMM",0,0,0,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",3,45.138138,122.351971,"9:30","R",3,1,1,2,14.57,116,7,4,3,1.4,2.6,1,1,"10439 _ 1 _ 2024 _ 3","CL",2791,43,88.8,"JW",0,0,2,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",4,45.137975,122.352277,"9:57","R",3,1,1,1,12.37,116,5,4,1,1.4,2.8,1,0.4,"10439 _ 1 _ 2024 _ 4","CL",2791,43,88.8,"JW",0,0,2,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",5,45.137963,122.352751,"9:23","R",4,2,1,3,10.8,116,8,4,4,1.2,2.8,1,1,"10439 _ 1 _ 2024 _ 5","CL",2791,43,88.8,"SLG",0,0,0,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",6,45.138371,122.352664,"9:49","R",3,3,2,3,15.57,116,10,3,7,1.3,2.3,1,1.6,"10439 _ 1 _ 2024 _ 6","CL",2791,43,88.8,"SLG",0,1,2,0,0,0
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024","2024-04-25",7,45.138848,122.352378,"10:17","R",4,2,3,3,18.67,116,8,5,3,1.1,2.2,1,0.8,"10439 _ 1 _ 2024 _ 7","CL",2791,43,88.8,"SLG",0,3,2,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",1,45.04662,122.424056,"12:15","SU",0,2,3,1,10.63,136,7,4,3,1.3,2.3,1,1.1,"10444 _ 1 _ 2024 _ 1","CL",2151,70.8,50.7,"JW",0,0,1,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",2,45.046975,122.423971,"12:37","SU",0,1,3,1,6.4,136,8,6,2,1.6,1.8,1,0.4,"10444 _ 1 _ 2024 _ 2","CL",2151,70.8,50.7,"LS",0,0,0,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",3,45.046732,122.423327,"12:15","SU",0,2,4,4,5.57,136,9,8,1,1.4,1.3,1,0.2,"10444 _ 1 _ 2024 _ 3","CL",2151,70.8,50.7,"RMM",0,0,0,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",4,45.046478,122.423571,"12:37","SU",0,2,4,3,10.13,136,12,8,4,1.4,1.4,1,0.3,"10444 _ 1 _ 2024 _ 4","CL",2151,70.8,50.7,"RMM",0,0,0,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",5,45.046251,122.424065,"12:10","SU",0,2,3,3,7.87,136,8,2,6,1.1,2.2,1.1,0.9,"10444 _ 1 _ 2024 _ 5","CL",2151,70.8,50.7,"SLG",0,0,0,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",6,45.046501,122.42458,"12:31","SU",0,2,4,4,7.63,136,7,2,5,1.1,2,1,1.4,"10444 _ 1 _ 2024 _ 6","CL",2151,70.8,50.7,"SLG",0,0,0,0,0,0
"10444 _ 1 _ 2024","WY",10444,1,"HU",2024,"5/15/2024","2024-05-15",7,45.046828,122.4246,"12:51","PC",0,3,4,4,7.73,136,12,8,4,1.5,1.8,1,0.7,"10444 _ 1 _ 2024 _ 7","CL",2151,70.8,50.7,"SLG",0,0,1,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",1,45.0787,122.419151,"15:37","PC",0,3,4,3,28.7,100,4,2,2,1.2,1.8,2,1.2,"10463 _ 1 _ 2024 _ 1","CL",1388,55.2,64.4,"SLG",0,0,0,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",2,45.078493,122.418927,"16:06","PC",0,3,4,4,22.43,100,7,3,4,1.4,1.4,2.1,1.4,"10463 _ 1 _ 2024 _ 2","CL",1388,55.2,64.4,"SLG",0,0,0,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",3,45.078426,122.419327,"16:00","SU",0,1,2,4,41.77,100,6,2,4,1.2,1.7,2,1.2,"10463 _ 1 _ 2024 _ 3","CL",1388,55.2,64.4,"JW",0,0,1,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",4,45.078418,122.419919,"16:30","PC",0,1,4,2,36.93,100,4,2,2,1.5,2.2,2.8,1.2,"10463 _ 1 _ 2024 _ 4","CL",1388,55.2,64.4,"JW",0,0,0,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",5,45.078903,122.419604,"16:37","C",0,2,3,3,31.13,100,2,1,1,1.5,2.5,2,1,"10463 _ 1 _ 2024 _ 5","CL",1388,55.2,64.4,"RMM",0,0,0,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",6,45.07896,122.419183,"16:20","PC",0,2,4,4,26.53,100,7,3,4,1.4,1.4,1.9,0.7,"10463 _ 1 _ 2024 _ 6","CL",1388,55.2,64.4,"RMM",0,0,0,0,0,0
"10463 _ 1 _ 2024","WY",10463,1,"BS",2024,"4/9/2024","2024-04-09",7,45.078766,122.418871,"15:57","PC",0,2,4,2,29.9,100,7,2,5,1.4,1.3,1.7,1,"10463 _ 1 _ 2024 _ 7","CL",1388,55.2,64.4,"RMM",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",1,45.078123,122.414782,"9:52","PC",0,1,4,1,19.57,100,5,4,1,1.2,2.4,3,0.2,"10467 _ 1 _ 2024 _ 1","CL",1523,53.5,59.7,"JW",0,0,1,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",2,45.07797,122.414462,"10:16","PC",0,1,4,1,22.63,100,7,3,4,1.3,2,2.7,1,"10467 _ 1 _ 2024 _ 2","CL",1523,53.5,59.7,"JW",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",3,45.077751,122.414738,"10:00","C",0,1,4,1,23.13,100,6,2,4,1.2,1.5,2.2,1.5,"10467 _ 1 _ 2024 _ 3","CL",1523,53.5,59.7,"RMM",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",4,45.077876,122.415081,"10:21","C",0,1,4,1,24.8,100,4,2,2,1.8,1.5,2.2,1.2,"10467 _ 1 _ 2024 _ 4","CL",1523,53.5,59.7,"RMM",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",5,45.078214,122.415197,"10:40","C",0,1,3,1,25.77,100,5,2,3,1.4,1.2,2.2,0.8,"10467 _ 1 _ 2024 _ 5","CL",1523,53.5,59.7,"RMM",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",6,45.078398,122.414891,"10:21","C",0,2,4,1,26.23,100,12,9,3,1.7,2,3,0.5,"10467 _ 1 _ 2024 _ 6","CL",1523,53.5,59.7,"SLG",0,0,0,0,0,0
"10467 _ 1 _ 2024","WY",10467,1,"HB",2024,"4/9/2024","2024-04-09",7,45.078316,122.414516,"10:02","C",0,1,3,1,25.47,100,4,3,1,1.2,2.5,2.8,0.5,"10467 _ 1 _ 2024 _ 7","CL",1523,53.5,59.7,"SLG",0,0,0,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",1,45.082381,122.41991,"10:40","SU",0,2,2,4,29.83,86,7,4,3,1.6,2.3,2.3,0.9,"10506 _ 1 _ 2024 _ 1","CL",1292,56.4,75.6,"JW",0,0,0,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",2,45.082128,122.4198,"11:14","PC",0,2,3,2,31.4,86,11,3,8,1.3,2.5,2.9,1,"10506 _ 1 _ 2024 _ 2","CL",1292,56.4,75.6,"JW",0,0,1,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",3,45.082202,122.420202,"11:01","PC",0,2,4,4,24.6,86,6,4,2,1.5,1.8,2.3,0.7,"10506 _ 1 _ 2024 _ 3","CL",1292,56.4,75.6,"SLG",0,0,3,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",4,45.082545,122.420129,"11:30","C",0,1,4,4,29.4,86,7,5,2,1.4,1.4,3,0,"10506 _ 1 _ 2024 _ 4","CL",1292,56.4,75.6,"SLG",0,0,0,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",5,45.082805,122.419899,"12:04","PC",0,1,4,1,29.73,86,3,2,1,1,1.7,3,0.7,"10506 _ 1 _ 2024 _ 5","CL",1292,56.4,75.6,"SLG",0,0,0,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",6,45.082615,122.419424,"11:31","C",0,1,2,1,30.1,86,9,0,9,1.6,1,1.9,1,"10506 _ 1 _ 2024 _ 6","CL",1292,56.4,75.6,"RMM",0,0,0,0,0,0
"10506 _ 1 _ 2024","WY",10506,1,"BS",2024,"3/26/2024","2024-03-26",7,45.082193,122.41944,"11:05","C",0,1,4,2,34.77,86,8,2,6,1.9,1.2,2.2,1.8,"10506 _ 1 _ 2024 _ 7","CL",1292,56.4,75.6,"RMM",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",1,45.097601,122.411146,"13:55","C",0,1,2,4,20.9,94,6,4,2,1.3,1.7,2,0.5,"10956 _ 1 _ 2024 _ 1","CL",1813,50.5,65.7,"SLG",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",2,45.097515,122.410732,"14:23","PC",0,2,2,3,14.9,94,3,2,1,1.3,1.7,2,0.7,"10956 _ 1 _ 2024 _ 2","CL",1813,50.5,65.7,"SLG",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",3,45.097338,122.410903,"14:00","C",0,2,3,3,15.4,94,7,2,5,1.4,1,1.9,1.4,"10956 _ 1 _ 2024 _ 3","CL",1813,50.5,65.7,"RMM",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",4,45.097399,122.411489,"14:27","C",0,3,3,4,14,94,5,1,4,1.4,1,2,2,"10956 _ 1 _ 2024 _ 4","CL",1813,50.5,65.7,"RMM",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",5,45.097616,122.411444,"14:45","C",0,1,3,4,24,94,2,1,1,1.5,1,2,1,"10956 _ 1 _ 2024 _ 5","CL",1813,50.5,65.7,"RMM",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",6,45.0978,122.411126,"14:20","PC",0,2,2,2,32.8,94,8,4,4,1.4,1.2,2.4,0.8,"10956 _ 1 _ 2024 _ 6","CL",1813,50.5,65.7,"JW",0,0,0,0,0,0
"10956 _ 1 _ 2024","WY",10956,1,"BS",2024,"4/3/2024","2024-04-03",7,45.097758,122.410705,"14:00","PC",0,1,3,3,20.5,94,5,1,4,2,1,2,0.8,"10956 _ 1 _ 2024 _ 7","CL",1813,50.5,65.7,"JW",0,0,0,0,0,0
