"site_id","date_mdy","precip_mm"
"10498 _ 1 _ 2023",2023-02-28,10.74
"10506 _ 1 _ 2023",2023-02-28,6.97
"10506 _ 1 _ 2024",2023-02-28,6.97
"10550 _ 1 _ 2023",2023-02-28,6.97
"10553 _ 1 _ 2023",2023-02-28,10.74
"10597 _ 1 _ 2023",2023-02-28,8.85
"10597 _ 1 _ 2024",2023-02-28,8.85
"10956 _ 1 _ 2023",2023-02-28,6.97
"10956 _ 1 _ 2024",2023-02-28,6.97
"10963 _ 1 _ 2023",2023-02-28,9.44
"10965 _ 1 _ 2023",2023-02-28,10.74
"10968 _ 1 _ 2023",2023-02-28,12.03
"10968 _ 1 _ 2024",2023-02-28,12.03
"11079 _ 1 _ 2023",2023-02-28,8.39
"11081 _ 1 _ 2024",2023-02-28,8.39
"11084 _ 1 _ 2024",2023-02-28,8.39
"12033 _ 1 _ 2023",2023-02-28,9.98
"12033 _ 1 _ 2024",2023-02-28,9.98
"12098 _ 1 _ 2023",2023-02-28,10.06
"12098 _ 1 _ 2024",2023-02-28,5.58
"12213 _ 1 _ 2023",2023-02-28,5.14
"12213 _ 1 _ 2024",2023-02-28,5.14
"12239 _ 1 _ 2023",2023-02-28,5.14
"12239 _ 1 _ 2024",2023-02-28,5.14
"12349 _ 1 _ 2023",2023-02-28,10.06
"12349 _ 1 _ 2024",2023-02-28,10.06
"12351 _ 1 _ 2023",2023-02-28,8.64
"12362 _ 1 _ 2023",2023-02-28,9.36
"12362 _ 1 _ 2024",2023-02-28,9.36
"12364 _ 1 _ 2023",2023-02-28,9.36
"12364 _ 1 _ 2024",2023-02-28,9.36
"12392 _ 1 _ 2023",2023-02-28,12.3
"12421 _ 1 _ 2023",2023-02-28,9.15
"12421 _ 1 _ 2024",2023-02-28,9.15
"12441 _ 1 _ 2023",2023-02-28,10.14
"12441 _ 1 _ 2024",2023-02-28,10.14
"12560 _ 1 _ 2023",2023-02-28,8.96
"12560 _ 1 _ 2024",2023-02-28,8.96
"12776 _ 1 _ 2024",2023-02-28,8.96
"12804 _ 1 _ 2023",2023-02-28,10.06
"12804 _ 1 _ 2024",2023-02-28,10.06
"12805 _ 1 _ 2023",2023-02-28,10.06
"12805 _ 1 _ 2024",2023-02-28,10.06
"12806 _ 1 _ 2024",2023-02-28,10.72
"13924 _ 1 _ 2023",2023-02-28,5.07
"13924 _ 1 _ 2024",2023-02-28,5.07
"15562 _ 1 _ 2023",2023-02-28,6.87
"15562 _ 1 _ 2024",2023-02-28,6.87
"16804 _ 1 _ 2023",2023-02-28,9.17
"20039 _ 1 _ 2023",2023-02-28,15.24
"20039 _ 1 _ 2024",2023-02-28,15.24
"20053 _ 1 _ 2023",2023-02-28,15.24
"20053 _ 1 _ 2024",2023-02-28,15.24
"20550 _ 1 _ 2023",2023-02-28,9.93
"20550 _ 1 _ 2024",2023-02-28,9.93
"20616 _ 1 _ 2023",2023-02-28,10.32
"20616 _ 1 _ 2024",2023-02-28,10.32
"20626 _ 1 _ 2024",2023-02-28,10.08
"21026 _ 1 _ 2023",2023-02-28,10.58
"21159 _ 1 _ 2023",2023-02-28,10.58
"25954 _ 1 _ 2023",2023-02-28,9.62
"29121 _ 1 _ 2023",2023-02-28,10.11
"29121 _ 1 _ 2024",2023-02-28,10.11
"29122 _ 1 _ 2023",2023-02-28,10.11
"29122 _ 1 _ 2024",2023-02-28,9.67
"29123 _ 1 _ 2023",2023-02-28,10.11
"29123 _ 1 _ 2024",2023-02-28,10.11
"29429 _ 1 _ 2023",2023-02-28,9.93
"29429 _ 1 _ 2024",2023-02-28,9.93
"29431 _ 1 _ 2023",2023-02-28,9.67
"29431 _ 1 _ 2024",2023-02-28,9.67
"29889 _ 1 _ 2023",2023-02-28,9.93
"29889 _ 1 _ 2024",2023-02-28,9.93
"33628 _ 1 _ 2023",2023-02-28,5.87
"33628 _ 1 _ 2024",2023-02-28,5.87
"33651 _ 1 _ 2023",2023-02-28,6.02
"33651 _ 1 _ 2024",2023-02-28,6.02
"33689 _ 1 _ 2023",2023-02-28,6.7
"33689 _ 1 _ 2024",2023-02-28,6.7
"33754 _ 1 _ 2023",2023-02-28,5.39
"33810 _ 1 _ 2023",2023-02-28,9.22
"33810 _ 1 _ 2024",2023-02-28,6.7
"34007 _ 1 _ 2023",2023-02-28,7.26
"34007 _ 1 _ 2024",2023-02-28,7.26
"34017 _ 1 _ 2023",2023-02-28,4.22
"34017 _ 1 _ 2024",2023-02-28,4.22
"408143 _ 1 _ 2023",2023-02-28,5.21
"408143 _ 1 _ 2024",2023-02-28,5.21
"408161 _ 1 _ 2023",2023-02-28,5.21
"408162 _ 1 _ 2023",2023-02-28,6.7
"408162 _ 1 _ 2024",2023-02-28,6.7
"408178 _ 1 _ 2023",2023-02-28,6.02
"408178 _ 1 _ 2024",2023-02-28,6.02
"408178 _ 2 _ 2023",2023-02-28,6.02
"408178 _ 2 _ 2024",2023-02-28,6.02
"408180 _ 1 _ 2023",2023-02-28,6.02
"408180 _ 1 _ 2024",2023-02-28,6.02
"9757 _ 1 _ 2023",2023-02-28,5.87
"9757 _ 1 _ 2024",2023-02-28,5.87
"10024 _ 1 _ 2023",2023-03-01,6.23
"10024 _ 1 _ 2024",2023-03-01,6.09
"10078 _ 1 _ 2023",2023-03-01,6.09
"10078 _ 1 _ 2024",2023-03-01,6.09
"10153 _ 1 _ 2023",2023-03-01,4.45
"10153 _ 1 _ 2024",2023-03-01,4.45
"10185 _ 1 _ 2023",2023-03-01,5.7
"10185 _ 1 _ 2024",2023-03-01,5.7
"10258 _ 1 _ 2023",2023-03-01,6.8
"10302 _ 1 _ 2023",2023-03-01,4.71
"10302 _ 1 _ 2024",2023-03-01,4.71
"10399 _ 1 _ 2023",2023-03-01,11.11
"10399 _ 1 _ 2024",2023-03-01,11.11
"10403 _ 1 _ 2023",2023-03-01,6.76
"10403 _ 1 _ 2024",2023-03-01,6.76
"10422 _ 1 _ 2023",2023-03-01,6.09
"10422 _ 1 _ 2024",2023-03-01,6.09
"10422 _ 2 _ 2024",2023-03-01,6.09
"10439 _ 1 _ 2023",2023-03-01,4.45
"10439 _ 1 _ 2024",2023-03-01,4.45
"10444 _ 1 _ 2023",2023-03-01,6.76
"10444 _ 1 _ 2024",2023-03-01,6.76
"10463 _ 1 _ 2024",2023-03-01,6.09
"10467 _ 1 _ 2023",2023-03-01,6.09
"10467 _ 1 _ 2024",2023-03-01,6.09
"10471 _ 1 _ 2024",2023-03-01,6.09
"10471 _ 2 _ 2024",2023-03-01,6.09
"10488 _ 1 _ 2023",2023-03-01,6.76
"10498 _ 1 _ 2023",2023-03-01,7.12
"10506 _ 1 _ 2023",2023-03-01,6.09
"10506 _ 1 _ 2024",2023-03-01,6.09
"10550 _ 1 _ 2023",2023-03-01,6.09
"10553 _ 1 _ 2023",2023-03-01,7.12
"10597 _ 1 _ 2023",2023-03-01,5.7
"10597 _ 1 _ 2024",2023-03-01,5.7
"10956 _ 1 _ 2023",2023-03-01,6.09
"10956 _ 1 _ 2024",2023-03-01,6.09
"10963 _ 1 _ 2023",2023-03-01,6.76
"10965 _ 1 _ 2023",2023-03-01,7.12
"10968 _ 1 _ 2023",2023-03-01,11.11
"10968 _ 1 _ 2024",2023-03-01,11.11
"11079 _ 1 _ 2023",2023-03-01,6.8
"11081 _ 1 _ 2024",2023-03-01,6.8
"11084 _ 1 _ 2024",2023-03-01,6.8
"12033 _ 1 _ 2023",2023-03-01,12.12
"12033 _ 1 _ 2024",2023-03-01,12.12
"12098 _ 1 _ 2023",2023-03-01,10.4
"12098 _ 1 _ 2024",2023-03-01,4.01
"12213 _ 1 _ 2023",2023-03-01,6.53
"12213 _ 1 _ 2024",2023-03-01,6.53
"12239 _ 1 _ 2023",2023-03-01,6.53
"12239 _ 1 _ 2024",2023-03-01,6.53
"12349 _ 1 _ 2023",2023-03-01,10.4
"12349 _ 1 _ 2024",2023-03-01,10.4
"12351 _ 1 _ 2023",2023-03-01,7.7
"12362 _ 1 _ 2023",2023-03-01,9.77
"12362 _ 1 _ 2024",2023-03-01,9.77
"12364 _ 1 _ 2023",2023-03-01,9.77
"12364 _ 1 _ 2024",2023-03-01,9.77
"12392 _ 1 _ 2023",2023-03-01,12.3
"12421 _ 1 _ 2023",2023-03-01,9.36
"12421 _ 1 _ 2024",2023-03-01,9.36
"12441 _ 1 _ 2023",2023-03-01,11.76
"12441 _ 1 _ 2024",2023-03-01,11.76
"12560 _ 1 _ 2023",2023-03-01,8.2
"12560 _ 1 _ 2024",2023-03-01,8.2
"12776 _ 1 _ 2024",2023-03-01,8.2
"12804 _ 1 _ 2023",2023-03-01,10.4
"12804 _ 1 _ 2024",2023-03-01,10.4
"12805 _ 1 _ 2023",2023-03-01,10.4
"12805 _ 1 _ 2024",2023-03-01,10.4
"12806 _ 1 _ 2024",2023-03-01,11.57
"13924 _ 1 _ 2023",2023-03-01,6.45
"13924 _ 1 _ 2024",2023-03-01,6.45
"15562 _ 1 _ 2023",2023-03-01,6.69
"15562 _ 1 _ 2024",2023-03-01,6.69
"16804 _ 1 _ 2023",2023-03-01,7.56
"20039 _ 1 _ 2023",2023-03-01,17.94
"20039 _ 1 _ 2024",2023-03-01,17.94
"20053 _ 1 _ 2023",2023-03-01,17.94
"20053 _ 1 _ 2024",2023-03-01,17.94
"20550 _ 1 _ 2023",2023-03-01,8.15
"20550 _ 1 _ 2024",2023-03-01,8.15
"20616 _ 1 _ 2023",2023-03-01,6.86
"20616 _ 1 _ 2024",2023-03-01,6.86
"20626 _ 1 _ 2024",2023-03-01,10.32
"21026 _ 1 _ 2023",2023-03-01,13.1
"21159 _ 1 _ 2023",2023-03-01,13.1
"25954 _ 1 _ 2023",2023-03-01,9.76
"29121 _ 1 _ 2023",2023-03-01,7.36
"29121 _ 1 _ 2024",2023-03-01,7.36
"29122 _ 1 _ 2023",2023-03-01,7.36
"29122 _ 1 _ 2024",2023-03-01,8.06
"29123 _ 1 _ 2023",2023-03-01,7.36
"29123 _ 1 _ 2024",2023-03-01,7.36
"29429 _ 1 _ 2023",2023-03-01,8.15
"29429 _ 1 _ 2024",2023-03-01,8.15
"29431 _ 1 _ 2023",2023-03-01,8.06
"29431 _ 1 _ 2024",2023-03-01,8.06
"29889 _ 1 _ 2023",2023-03-01,8.15
"29889 _ 1 _ 2024",2023-03-01,8.15
"33628 _ 1 _ 2023",2023-03-01,4.64
"33628 _ 1 _ 2024",2023-03-01,4.64
"33651 _ 1 _ 2023",2023-03-01,4.78
"33651 _ 1 _ 2024",2023-03-01,4.78
"33689 _ 1 _ 2023",2023-03-01,4.71
"33689 _ 1 _ 2024",2023-03-01,4.71
"33754 _ 1 _ 2023",2023-03-01,5.68
"33810 _ 1 _ 2023",2023-03-01,4.45
"33810 _ 1 _ 2024",2023-03-01,4.71
"34007 _ 1 _ 2023",2023-03-01,4.97
"34007 _ 1 _ 2024",2023-03-01,4.97
"34017 _ 1 _ 2023",2023-03-01,5.45
"34017 _ 1 _ 2024",2023-03-01,5.45
"408143 _ 1 _ 2023",2023-03-01,5.08
"408143 _ 1 _ 2024",2023-03-01,5.08
"408161 _ 1 _ 2023",2023-03-01,5.08
"408162 _ 1 _ 2023",2023-03-01,4.71
"408162 _ 1 _ 2024",2023-03-01,4.71
"408178 _ 1 _ 2023",2023-03-01,4.78
"408178 _ 1 _ 2024",2023-03-01,4.78
"408178 _ 2 _ 2023",2023-03-01,4.78
"408178 _ 2 _ 2024",2023-03-01,4.78
"408180 _ 1 _ 2023",2023-03-01,4.78
"408180 _ 1 _ 2024",2023-03-01,4.78
"9757 _ 1 _ 2023",2023-03-01,4.64
"9757 _ 1 _ 2024",2023-03-01,4.64
"10024 _ 1 _ 2023",2023-03-02,0.78
"10024 _ 1 _ 2024",2023-03-02,0.88
"10078 _ 1 _ 2023",2023-03-02,0.88
"10078 _ 1 _ 2024",2023-03-02,0.88
"10153 _ 1 _ 2023",2023-03-02,1.09
"10153 _ 1 _ 2024",2023-03-02,1.09
"10185 _ 1 _ 2023",2023-03-02,2.65
"10185 _ 1 _ 2024",2023-03-02,2.65
"10258 _ 1 _ 2023",2023-03-02,1.36
"10302 _ 1 _ 2023",2023-03-02,0.74
"10302 _ 1 _ 2024",2023-03-02,0.74
"10399 _ 1 _ 2023",2023-03-02,3.24
"10399 _ 1 _ 2024",2023-03-02,3.24
"10403 _ 1 _ 2023",2023-03-02,1.95
"10403 _ 1 _ 2024",2023-03-02,1.95
"10422 _ 1 _ 2023",2023-03-02,0.88
"10422 _ 1 _ 2024",2023-03-02,0.88
"10422 _ 2 _ 2024",2023-03-02,0.88
"10439 _ 1 _ 2023",2023-03-02,1.09
"10439 _ 1 _ 2024",2023-03-02,1.09
"10444 _ 1 _ 2023",2023-03-02,1.95
"10444 _ 1 _ 2024",2023-03-02,1.95
"10463 _ 1 _ 2024",2023-03-02,0.88
"10467 _ 1 _ 2023",2023-03-02,0.88
"10467 _ 1 _ 2024",2023-03-02,0.88
"10471 _ 1 _ 2024",2023-03-02,0.88
"10471 _ 2 _ 2024",2023-03-02,0.88
"10488 _ 1 _ 2023",2023-03-02,1.95
"10498 _ 1 _ 2023",2023-03-02,3.18
"10506 _ 1 _ 2023",2023-03-02,0.88
"10506 _ 1 _ 2024",2023-03-02,0.88
"10550 _ 1 _ 2023",2023-03-02,0.88
"10553 _ 1 _ 2023",2023-03-02,3.18
"10597 _ 1 _ 2023",2023-03-02,2.65
"10597 _ 1 _ 2024",2023-03-02,2.65
"10956 _ 1 _ 2023",2023-03-02,0.88
"10956 _ 1 _ 2024",2023-03-02,0.88
"10963 _ 1 _ 2023",2023-03-02,1.95
"10965 _ 1 _ 2023",2023-03-02,3.18
"10968 _ 1 _ 2023",2023-03-02,3.24
"10968 _ 1 _ 2024",2023-03-02,3.24
"11079 _ 1 _ 2023",2023-03-02,1.36
"11081 _ 1 _ 2024",2023-03-02,1.36
"11084 _ 1 _ 2024",2023-03-02,1.36
"12033 _ 1 _ 2023",2023-03-02,2.27
"12033 _ 1 _ 2024",2023-03-02,2.27
"12098 _ 1 _ 2023",2023-03-02,2.53
"12098 _ 1 _ 2024",2023-03-02,0.24
"12213 _ 1 _ 2023",2023-03-02,0.53
"12213 _ 1 _ 2024",2023-03-02,0.53
"12239 _ 1 _ 2023",2023-03-02,0.53
"12239 _ 1 _ 2024",2023-03-02,0.53
"12349 _ 1 _ 2023",2023-03-02,2.53
"12349 _ 1 _ 2024",2023-03-02,2.53
"12351 _ 1 _ 2023",2023-03-02,2.62
"12362 _ 1 _ 2023",2023-03-02,1.83
"12362 _ 1 _ 2024",2023-03-02,1.83
"12364 _ 1 _ 2023",2023-03-02,1.83
"12364 _ 1 _ 2024",2023-03-02,1.83
"12392 _ 1 _ 2023",2023-03-02,2.73
"12421 _ 1 _ 2023",2023-03-02,1.46
"12421 _ 1 _ 2024",2023-03-02,1.46
"12441 _ 1 _ 2023",2023-03-02,2.53
"12441 _ 1 _ 2024",2023-03-02,2.53
"12560 _ 1 _ 2023",2023-03-02,1
"12560 _ 1 _ 2024",2023-03-02,1
"12776 _ 1 _ 2024",2023-03-02,1
"12804 _ 1 _ 2023",2023-03-02,2.53
"12804 _ 1 _ 2024",2023-03-02,2.53
"12805 _ 1 _ 2023",2023-03-02,2.53
"12805 _ 1 _ 2024",2023-03-02,2.53
"12806 _ 1 _ 2024",2023-03-02,3.41
"13924 _ 1 _ 2023",2023-03-02,0.4
"13924 _ 1 _ 2024",2023-03-02,0.4
"15562 _ 1 _ 2023",2023-03-02,0.73
"15562 _ 1 _ 2024",2023-03-02,0.73
"16804 _ 1 _ 2023",2023-03-02,1.76
"20039 _ 1 _ 2023",2023-03-02,3.62
"20039 _ 1 _ 2024",2023-03-02,3.62
"20053 _ 1 _ 2023",2023-03-02,3.62
"20053 _ 1 _ 2024",2023-03-02,3.62
"20550 _ 1 _ 2023",2023-03-02,2.63
"20550 _ 1 _ 2024",2023-03-02,2.63
"20616 _ 1 _ 2023",2023-03-02,2.43
"20616 _ 1 _ 2024",2023-03-02,2.43
"20626 _ 1 _ 2024",2023-03-02,2.43
"21026 _ 1 _ 2023",2023-03-02,3.44
"21159 _ 1 _ 2023",2023-03-02,3.44
"25954 _ 1 _ 2023",2023-03-02,2.27
"29121 _ 1 _ 2023",2023-03-02,1.9
"29121 _ 1 _ 2024",2023-03-02,1.9
"29122 _ 1 _ 2023",2023-03-02,1.9
"29122 _ 1 _ 2024",2023-03-02,2.16
"29123 _ 1 _ 2023",2023-03-02,1.9
"29123 _ 1 _ 2024",2023-03-02,1.9
"29429 _ 1 _ 2023",2023-03-02,2.63
"29429 _ 1 _ 2024",2023-03-02,2.63
"29431 _ 1 _ 2023",2023-03-02,2.16
"29431 _ 1 _ 2024",2023-03-02,2.16
"29889 _ 1 _ 2023",2023-03-02,2.63
"29889 _ 1 _ 2024",2023-03-02,2.63
"33628 _ 1 _ 2023",2023-03-02,0.48
"33628 _ 1 _ 2024",2023-03-02,0.48
"33651 _ 1 _ 2023",2023-03-02,0.55
"33651 _ 1 _ 2024",2023-03-02,0.55
"33689 _ 1 _ 2023",2023-03-02,0.74
"33689 _ 1 _ 2024",2023-03-02,0.74
"33754 _ 1 _ 2023",2023-03-02,0.51
"33810 _ 1 _ 2023",2023-03-02,1.09
"33810 _ 1 _ 2024",2023-03-02,0.74
"34007 _ 1 _ 2023",2023-03-02,0.6
"34007 _ 1 _ 2024",2023-03-02,0.6
"34017 _ 1 _ 2023",2023-03-02,0.8
"34017 _ 1 _ 2024",2023-03-02,0.8
"408143 _ 1 _ 2023",2023-03-02,0.58
"408143 _ 1 _ 2024",2023-03-02,0.58
"408161 _ 1 _ 2023",2023-03-02,0.58
"408162 _ 1 _ 2023",2023-03-02,0.74
"408162 _ 1 _ 2024",2023-03-02,0.74
"408178 _ 1 _ 2023",2023-03-02,0.55
"408178 _ 1 _ 2024",2023-03-02,0.55
"408178 _ 2 _ 2023",2023-03-02,0.55
"408178 _ 2 _ 2024",2023-03-02,0.55
"408180 _ 1 _ 2023",2023-03-02,0.55
"408180 _ 1 _ 2024",2023-03-02,0.55
"9757 _ 1 _ 2023",2023-03-02,0.48
"9757 _ 1 _ 2024",2023-03-02,0.48
"10024 _ 1 _ 2023",2023-03-03,4.25
"10024 _ 1 _ 2024",2023-03-03,5.87
"10078 _ 1 _ 2023",2023-03-03,5.87
"10078 _ 1 _ 2024",2023-03-03,5.87
"10153 _ 1 _ 2023",2023-03-03,8.7
"10153 _ 1 _ 2024",2023-03-03,8.7
"10185 _ 1 _ 2023",2023-03-03,11.69
"10185 _ 1 _ 2024",2023-03-03,11.69
"10258 _ 1 _ 2023",2023-03-03,7.05
"10302 _ 1 _ 2023",2023-03-03,5.61
"10302 _ 1 _ 2024",2023-03-03,5.61
"10399 _ 1 _ 2023",2023-03-03,10.38
"10399 _ 1 _ 2024",2023-03-03,10.38
"10403 _ 1 _ 2023",2023-03-03,9.39
"10403 _ 1 _ 2024",2023-03-03,9.39
"10422 _ 1 _ 2023",2023-03-03,5.87
"10422 _ 1 _ 2024",2023-03-03,5.87
"10422 _ 2 _ 2024",2023-03-03,5.87
"10439 _ 1 _ 2023",2023-03-03,8.7
"10439 _ 1 _ 2024",2023-03-03,8.7
"10444 _ 1 _ 2023",2023-03-03,9.39
"10444 _ 1 _ 2024",2023-03-03,9.39
"10463 _ 1 _ 2024",2023-03-03,5.87
"10467 _ 1 _ 2023",2023-03-03,5.87
"10467 _ 1 _ 2024",2023-03-03,5.87
"10471 _ 1 _ 2024",2023-03-03,5.87
"10471 _ 2 _ 2024",2023-03-03,5.87
"10488 _ 1 _ 2023",2023-03-03,9.39
"10498 _ 1 _ 2023",2023-03-03,12.61
"10506 _ 1 _ 2023",2023-03-03,5.87
"10506 _ 1 _ 2024",2023-03-03,5.87
"10550 _ 1 _ 2023",2023-03-03,5.87
"10553 _ 1 _ 2023",2023-03-03,12.61
"10597 _ 1 _ 2023",2023-03-03,11.69
"10597 _ 1 _ 2024",2023-03-03,11.69
"10956 _ 1 _ 2023",2023-03-03,5.87
"10956 _ 1 _ 2024",2023-03-03,5.87
"10963 _ 1 _ 2023",2023-03-03,9.39
"10965 _ 1 _ 2023",2023-03-03,12.61
"10968 _ 1 _ 2023",2023-03-03,10.38
"10968 _ 1 _ 2024",2023-03-03,10.38
"11079 _ 1 _ 2023",2023-03-03,7.05
"11081 _ 1 _ 2024",2023-03-03,7.05
"11084 _ 1 _ 2024",2023-03-03,7.05
"12033 _ 1 _ 2023",2023-03-03,8.9
"12033 _ 1 _ 2024",2023-03-03,8.9
"12098 _ 1 _ 2023",2023-03-03,7.57
"12098 _ 1 _ 2024",2023-03-03,4.42
"12213 _ 1 _ 2023",2023-03-03,3.72
"12213 _ 1 _ 2024",2023-03-03,3.72
"12239 _ 1 _ 2023",2023-03-03,3.72
"12239 _ 1 _ 2024",2023-03-03,3.72
"12349 _ 1 _ 2023",2023-03-03,7.57
"12349 _ 1 _ 2024",2023-03-03,7.57
"12351 _ 1 _ 2023",2023-03-03,5.55
"12362 _ 1 _ 2023",2023-03-03,7.9
"12362 _ 1 _ 2024",2023-03-03,7.9
"12364 _ 1 _ 2023",2023-03-03,7.9
"12364 _ 1 _ 2024",2023-03-03,7.9
"12392 _ 1 _ 2023",2023-03-03,8.65
"12421 _ 1 _ 2023",2023-03-03,7.9
"12421 _ 1 _ 2024",2023-03-03,7.9
"12441 _ 1 _ 2023",2023-03-03,9.23
"12441 _ 1 _ 2024",2023-03-03,9.23
"12560 _ 1 _ 2023",2023-03-03,7.25
"12560 _ 1 _ 2024",2023-03-03,7.25
"12776 _ 1 _ 2024",2023-03-03,7.25
"12804 _ 1 _ 2023",2023-03-03,7.57
"12804 _ 1 _ 2024",2023-03-03,7.57
"12805 _ 1 _ 2023",2023-03-03,7.57
"12805 _ 1 _ 2024",2023-03-03,7.57
"12806 _ 1 _ 2024",2023-03-03,7.83
"13924 _ 1 _ 2023",2023-03-03,4.13
"13924 _ 1 _ 2024",2023-03-03,4.13
"15562 _ 1 _ 2023",2023-03-03,5.61
"15562 _ 1 _ 2024",2023-03-03,5.61
"16804 _ 1 _ 2023",2023-03-03,8.07
"20039 _ 1 _ 2023",2023-03-03,9.14
"20039 _ 1 _ 2024",2023-03-03,9.14
"20053 _ 1 _ 2023",2023-03-03,9.14
"20053 _ 1 _ 2024",2023-03-03,9.14
"20550 _ 1 _ 2023",2023-03-03,7.35
"20550 _ 1 _ 2024",2023-03-03,7.35
"20616 _ 1 _ 2023",2023-03-03,5.37
"20616 _ 1 _ 2024",2023-03-03,5.37
"20626 _ 1 _ 2024",2023-03-03,7.89
"21026 _ 1 _ 2023",2023-03-03,8.84
"21159 _ 1 _ 2023",2023-03-03,8.84
"25954 _ 1 _ 2023",2023-03-03,7.54
"29121 _ 1 _ 2023",2023-03-03,5.77
"29121 _ 1 _ 2024",2023-03-03,5.77
"29122 _ 1 _ 2023",2023-03-03,5.77
"29122 _ 1 _ 2024",2023-03-03,7.15
"29123 _ 1 _ 2023",2023-03-03,5.77
"29123 _ 1 _ 2024",2023-03-03,5.77
"29429 _ 1 _ 2023",2023-03-03,7.35
"29429 _ 1 _ 2024",2023-03-03,7.35
"29431 _ 1 _ 2023",2023-03-03,7.15
"29431 _ 1 _ 2024",2023-03-03,7.15
"29889 _ 1 _ 2023",2023-03-03,7.35
"29889 _ 1 _ 2024",2023-03-03,7.35
"33628 _ 1 _ 2023",2023-03-03,4.99
"33628 _ 1 _ 2024",2023-03-03,4.99
"33651 _ 1 _ 2023",2023-03-03,4.88
"33651 _ 1 _ 2024",2023-03-03,4.88
"33689 _ 1 _ 2023",2023-03-03,5.61
"33689 _ 1 _ 2024",2023-03-03,5.61
"33754 _ 1 _ 2023",2023-03-03,3.81
"33810 _ 1 _ 2023",2023-03-03,8.7
"33810 _ 1 _ 2024",2023-03-03,5.61
"34007 _ 1 _ 2023",2023-03-03,6.41
"34007 _ 1 _ 2024",2023-03-03,6.41
"34017 _ 1 _ 2023",2023-03-03,2.37
"34017 _ 1 _ 2024",2023-03-03,2.37
"408143 _ 1 _ 2023",2023-03-03,3.82
"408143 _ 1 _ 2024",2023-03-03,3.82
"408161 _ 1 _ 2023",2023-03-03,3.82
"408162 _ 1 _ 2023",2023-03-03,5.61
"408162 _ 1 _ 2024",2023-03-03,5.61
"408178 _ 1 _ 2023",2023-03-03,4.88
"408178 _ 1 _ 2024",2023-03-03,4.88
"408178 _ 2 _ 2023",2023-03-03,4.88
"408178 _ 2 _ 2024",2023-03-03,4.88
"408180 _ 1 _ 2023",2023-03-03,4.88
"408180 _ 1 _ 2024",2023-03-03,4.88
"9757 _ 1 _ 2023",2023-03-03,4.99
"9757 _ 1 _ 2024",2023-03-03,4.99
"10024 _ 1 _ 2023",2023-03-04,2.2
"10024 _ 1 _ 2024",2023-03-04,2.55
"10078 _ 1 _ 2023",2023-03-04,2.55
"10078 _ 1 _ 2024",2023-03-04,2.55
"10153 _ 1 _ 2023",2023-03-04,2.45
"10153 _ 1 _ 2024",2023-03-04,2.45
"10185 _ 1 _ 2023",2023-03-04,5.11
"10185 _ 1 _ 2024",2023-03-04,5.11
"10258 _ 1 _ 2023",2023-03-04,3.04
"10302 _ 1 _ 2023",2023-03-04,1.72
"10302 _ 1 _ 2024",2023-03-04,1.72
"10399 _ 1 _ 2023",2023-03-04,7.32
"10399 _ 1 _ 2024",2023-03-04,7.32
"10403 _ 1 _ 2023",2023-03-04,4.35
"10403 _ 1 _ 2024",2023-03-04,4.35
"10422 _ 1 _ 2023",2023-03-04,2.55
"10422 _ 1 _ 2024",2023-03-04,2.55
"10422 _ 2 _ 2024",2023-03-04,2.55
"10439 _ 1 _ 2023",2023-03-04,2.45
"10439 _ 1 _ 2024",2023-03-04,2.45
"10444 _ 1 _ 2023",2023-03-04,4.35
"10444 _ 1 _ 2024",2023-03-04,4.35
"10463 _ 1 _ 2024",2023-03-04,2.55
"10467 _ 1 _ 2023",2023-03-04,2.55
"10467 _ 1 _ 2024",2023-03-04,2.55
"10471 _ 1 _ 2024",2023-03-04,2.55
"10471 _ 2 _ 2024",2023-03-04,2.55
"10488 _ 1 _ 2023",2023-03-04,4.35
"10498 _ 1 _ 2023",2023-03-04,6.11
"10506 _ 1 _ 2023",2023-03-04,2.55
"10506 _ 1 _ 2024",2023-03-04,2.55
"10550 _ 1 _ 2023",2023-03-04,2.55
"10553 _ 1 _ 2023",2023-03-04,6.11
"10597 _ 1 _ 2023",2023-03-04,5.11
"10597 _ 1 _ 2024",2023-03-04,5.11
"10956 _ 1 _ 2023",2023-03-04,2.55
"10956 _ 1 _ 2024",2023-03-04,2.55
"10963 _ 1 _ 2023",2023-03-04,4.35
"10965 _ 1 _ 2023",2023-03-04,6.11
"10968 _ 1 _ 2023",2023-03-04,7.32
"10968 _ 1 _ 2024",2023-03-04,7.32
"11079 _ 1 _ 2023",2023-03-04,3.04
"11081 _ 1 _ 2024",2023-03-04,3.04
"11084 _ 1 _ 2024",2023-03-04,3.04
"12033 _ 1 _ 2023",2023-03-04,6.73
"12033 _ 1 _ 2024",2023-03-04,6.73
"12098 _ 1 _ 2023",2023-03-04,5.12
"12098 _ 1 _ 2024",2023-03-04,12.09
"12213 _ 1 _ 2023",2023-03-04,2.17
"12213 _ 1 _ 2024",2023-03-04,2.17
"12239 _ 1 _ 2023",2023-03-04,2.17
"12239 _ 1 _ 2024",2023-03-04,2.17
"12349 _ 1 _ 2023",2023-03-04,5.12
"12349 _ 1 _ 2024",2023-03-04,5.12
"12351 _ 1 _ 2023",2023-03-04,3.44
"12362 _ 1 _ 2023",2023-03-04,5.24
"12362 _ 1 _ 2024",2023-03-04,5.24
"12364 _ 1 _ 2023",2023-03-04,5.24
