"plot_id","site_id","landowner","tree_farm","stand","subplot","trt","year","date","date_mdy","lat","long","weather","elev","temp","hum","canopy_cov","veg_cov","dwd_cov","fwd_cov","soil_moist_avg","obs","PLDU","ENES","OSS","TAGR","AMGR","ANFE"
"20550 _ 1 _ 2024 _ 2","20550 _ 1 _ 2024","WY","SP",20550,2,"HU",2024,"4/2/2024",2024-04-02,44.631352,122.653448,"SU",1825,64.7,57.6,0,1,2,3,12.03,"SLG",0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 3","20550 _ 1 _ 2024","WY","SP",20550,3,"HU",2024,"4/2/2024",2024-04-02,44.631532,122.653012,"SU",1825,64.7,57.6,0,1,3,3,26.37,"RMM",0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 4","20550 _ 1 _ 2024","WY","SP",20550,4,"HU",2024,"4/2/2024",2024-04-02,44.631386,122.652928,"SU",1825,64.7,57.6,0,1,3,3,26.53,"RMM",0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 5","20550 _ 1 _ 2024","WY","SP",20550,5,"HU",2024,"4/2/2024",2024-04-02,44.631278,122.652805,"SU",1825,64.7,57.6,0,1,1,3,26.97,"JW",0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 6","20550 _ 1 _ 2024","WY","SP",20550,6,"HU",2024,"4/2/2024",2024-04-02,44.631092,122.652951,"SU",1825,64.7,57.6,0,1,2,4,22.17,"JW",0,0,0,0,0,0
"20550 _ 1 _ 2024 _ 7","20550 _ 1 _ 2024","WY","SP",20550,7,"HU",2024,"4/2/2024",2024-04-02,44.631187,122.653232,"SU",1825,64.7,57.6,0,0,1,4,34.03,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2023 _ 1","20616 _ 1 _ 2023","WY","SP",20616,1,"UU",2023,"5/15/2023",2023-05-15,44.6305,122.69066,"S",1108,65.7,68.7,4,3,1,2,26.8,NA,0,1,0,0,0,0
"20616 _ 1 _ 2023 _ 2","20616 _ 1 _ 2023","WY","SP",20616,2,"UU",2023,"5/15/2023",2023-05-15,44.63045,122.69022,"S",1127,64.6,66.2,4,4,1,1,31.23333333,NA,0,0,0,0,0,0
"20616 _ 1 _ 2023 _ 3","20616 _ 1 _ 2023","WY","SP",20616,3,"UU",2023,"5/15/2023",2023-05-15,44.63018,122.69076,"S",1126,65.2,75,2,4,1,1,26.93333333,NA,0,0,0,0,0,0
"20616 _ 1 _ 2023 _ 4","20616 _ 1 _ 2023","WY","SP",20616,4,"UU",2023,"5/15/2023",2023-05-15,44.63024,122.69117,"S",1183,65.3,68.5,3,4,2,3,32.6,NA,0,0,0,0,0,0
"20616 _ 1 _ 2023 _ 5","20616 _ 1 _ 2023","WY","SP",20616,5,"UU",2023,"5/15/2023",2023-05-15,44.63066,122.691162,"S",1120,66.8,66.2,4,3,2,2,25.9,NA,0,1,0,0,0,0
"20616 _ 1 _ 2023 _ 6","20616 _ 1 _ 2023","WY","SP",20616,6,"UU",2023,"5/15/2023",2023-05-15,44.630787,122.690963,"S",1159,66.5,59.6,4,4,1,1,27.3,NA,0,0,0,0,0,0
"20616 _ 1 _ 2023 _ 7","20616 _ 1 _ 2023","WY","SP",20616,7,"UU",2023,"5/15/2023",2023-05-15,44.630819,122.690477,"S",1221,65.9,66.9,4,4,3,2,22.66666667,NA,0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 1","20616 _ 1 _ 2024","WY","SP",20616,1,"UU",2024,"3/21/2024",2024-03-21,44.628833,122.688821,"C",1160,53.5,76.3,3,4,1,2,37.7,"SLG",0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 2","20616 _ 1 _ 2024","WY","SP",20616,2,"UU",2024,"3/21/2024",2024-03-21,44.628731,122.688426,"PC",1160,53.5,76.3,3,4,1,3,33.2,"SLG",0,1,0,0,0,0
"20616 _ 1 _ 2024 _ 3","20616 _ 1 _ 2024","WY","SP",20616,3,"UU",2024,"3/21/2024",2024-03-21,44.628655,122.688957,"PC",1160,53.5,76.3,4,4,1,2,29.93,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 4","20616 _ 1 _ 2024","WY","SP",20616,4,"UU",2024,"3/21/2024",2024-03-21,44.628702,122.689151,"PC",1160,53.5,76.3,4,4,0,2,32.53,"JW",0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 5","20616 _ 1 _ 2024","WY","SP",20616,5,"UU",2024,"3/21/2024",2024-03-21,44.629144,122.689137,"C",1160,53.5,76.3,3,4,1,1,31.93,"RMM",0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 6","20616 _ 1 _ 2024","WY","SP",20616,6,"UU",2024,"3/21/2024",2024-03-21,44.629138,122.688507,"PC",1160,53.5,76.3,4,4,1,1,32.17,"RMM",0,0,0,0,0,0
"20616 _ 1 _ 2024 _ 7","20616 _ 1 _ 2024","WY","SP",20616,7,"UU",2024,"3/21/2024",2024-03-21,44.62908,122.688335,"C",1160,53.5,76.3,4,4,1,1,35.03,"JW",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 1","20626 _ 1 _ 2024","WY","SP",20626,1,"HU",2024,"5/23/2024",2024-05-23,44.699422,122.561388,"PC",1091,64.5,64,0,3,1,2,25.67,"JW",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 2","20626 _ 1 _ 2024","WY","SP",20626,2,"HU",2024,"5/23/2024",2024-05-23,44.699432,122.562009,"SU",1091,64.5,64,0,4,1,1,30.2,"JW",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 3","20626 _ 1 _ 2024","WY","SP",20626,3,"HU",2024,"5/23/2024",2024-05-23,44.699727,122.561397,"PC",1091,64.5,64,0,4,3,2,28.37,"SLG",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 4","20626 _ 1 _ 2024","WY","SP",20626,4,"HU",2024,"5/23/2024",2024-05-23,44.699518,122.561141,"PC",1091,64.5,64,0,4,2,2,21.2,"SLG",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 5","20626 _ 1 _ 2024","WY","SP",20626,5,"HU",2024,"5/23/2024",2024-05-23,44.699261,122.560921,"C",1091,64.5,64,0,4,3,1,29.27,"RMM",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 6","20626 _ 1 _ 2024","WY","SP",20626,6,"HU",2024,"5/23/2024",2024-05-23,44.699006,122.56164,"PC",1091,64.5,64,0,4,3,4,29.03,"RMM",0,0,0,0,0,0
"20626 _ 1 _ 2024 _ 7","20626 _ 1 _ 2024","WY","SP",20626,7,"HU",2024,"5/23/2024",2024-05-23,44.699086,122.562173,"PC",1091,64.5,64,0,4,1,4,37.4,"RMM",0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 1","21026 _ 1 _ 2023","WY","SP",21026,1,"HU",2023,"5/17/2023",2023-05-17,44.64622,122.60661,"S",3258,69.6,50,0,1,2,3,15.16666667,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 2","21026 _ 1 _ 2023","WY","SP",21026,2,"HU",2023,"5/17/2023",2023-05-17,44.64594,122.60679,"S",3285,69.9,46.8,0,1,1,4,19.86666667,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 3","21026 _ 1 _ 2023","WY","SP",21026,3,"HU",2023,"5/17/2023",2023-05-17,44.64612,122.60706,"S",3280,74,50,0,1,1,4,12.9,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 4","21026 _ 1 _ 2023","WY","SP",21026,4,"HU",2023,"5/17/2023",2023-05-17,44.64648,122.6069,"S",3246,73,50.7,0,1,1,4,12,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 5","21026 _ 1 _ 2023","WY","SP",21026,5,"HU",2023,"5/17/2023",2023-05-17,44.646569,122.606545,"S",3225,73,51.8,0,1,2,3,18.76666667,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 6","21026 _ 1 _ 2023","WY","SP",21026,6,"HU",2023,"5/17/2023",2023-05-17,44.646329,122.606207,"S",3254,72,51.7,0,1,1,3,14.06666667,NA,0,0,0,0,0,0
"21026 _ 1 _ 2023 _ 7","21026 _ 1 _ 2023","WY","SP",21026,7,"HU",2023,"5/17/2023",2023-05-17,44.646013,122.606408,"S",3280,70.3,53.7,0,1,2,3,20.76666667,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 1","21159 _ 1 _ 2023","WY","SP",21159,1,"HU",2023,"5/17/2023",2023-05-17,44.6489,122.62019,"S",2904,81.8,44.1,0,2,1,2,9.2,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 2","21159 _ 1 _ 2023","WY","SP",21159,2,"HU",2023,"5/17/2023",2023-05-17,44.64916,122.62005,"S",2930,82.8,42.2,0,2,2,2,13.46666667,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 3","21159 _ 1 _ 2023","WY","SP",21159,3,"HU",2023,"5/17/2023",2023-05-17,44.648923,122.619781,"S",2926,79,47.1,0,1,1,1,15.03333333,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 4","21159 _ 1 _ 2023","WY","SP",21159,4,"HU",2023,"5/17/2023",2023-05-17,44.648653,122.619911,"S",2875,82.8,46.7,0,1,2,3,47.2,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 5","21159 _ 1 _ 2023","WY","SP",21159,5,"HU",2023,"5/17/2023",2023-05-17,44.64862,122.62041,"S",2863,81,46.2,0,1,1,3,17.7,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 6","21159 _ 1 _ 2023","WY","SP",21159,6,"HU",2023,"5/17/2023",2023-05-17,44.64889,122.62066,"S",2874,80,45.2,0,3,1,2,14.53333333,NA,0,0,0,0,0,0
"21159 _ 1 _ 2023 _ 7","21159 _ 1 _ 2023","WY","SP",21159,7,"HU",2023,"5/17/2023",2023-05-17,44.64915,122.6205,"S",2906,82.1,50.7,0,2,3,1,15.16666667,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 1","25954 _ 1 _ 2023","BLM","SP",25954,1,"BU",2023,"5/23/2023",2023-05-23,44.79337,122.51745,"C",1103,52.7,60.8,1,4,1,1,16.73333333,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 2","25954 _ 1 _ 2023","BLM","SP",25954,2,"BU",2023,"5/23/2023",2023-05-23,44.79317,122.51741,"C",1100,53.5,51.2,2,4,1,1,18.83333333,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 3","25954 _ 1 _ 2023","BLM","SP",25954,3,"BU",2023,"5/23/2023",2023-05-23,44.79322,122.51788,"C",1084,54,56,1,4,1,1,13.2,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 4","25954 _ 1 _ 2023","BLM","SP",25954,4,"BU",2023,"5/23/2023",2023-05-23,44.79359,122.51769,"C",1087,55.7,53.4,1,4,1,1,19.9,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 5","25954 _ 1 _ 2023","BLM","SP",25954,5,"BU",2023,"5/23/2023",2023-05-23,44.793661,122.517363,"C",1055,55.2,60.4,1,4,0,1,15.23333333,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 6","25954 _ 1 _ 2023","BLM","SP",25954,6,"BU",2023,"5/23/2023",2023-05-23,44.793441,122.517169,"C",1076,53.6,61.3,1,4,1,1,16.96666667,NA,0,0,0,0,0,0
"25954 _ 1 _ 2023 _ 7","25954 _ 1 _ 2023","BLM","SP",25954,7,"BU",2023,"5/23/2023",2023-05-23,44.793221,122.517287,"C",1046,56.5,63.3,1,4,1,1,20.7,NA,0,0,0,0,0,0
"29121 _ 1 _ 2023 _ 1","29121 _ 1 _ 2023","BLM","SP",29121,1,"UU",2023,"5/15/2023",2023-05-15,44.66118,122.69572,"S",1340,75.4,50.7,3,3,2,4,23.96666667,NA,0,0,0,0,0,0
"29121 _ 1 _ 2023 _ 2","29121 _ 1 _ 2023","BLM","SP",29121,2,"UU",2023,"5/15/2023",2023-05-15,44.66127,122.6962,"S",1390,75.8,45.3,2,4,1,2,28.96666667,NA,0,0,0,0,0,0
"29121 _ 1 _ 2023 _ 3","29121 _ 1 _ 2023","BLM","SP",29121,3,"UU",2023,"5/15/2023",2023-05-15,44.661427,122.695785,"S",1375,73.9,57,3,1,1,1,27.76666667,NA,0,0,0,0,0,0
"29121 _ 1 _ 2023 _ 4","29121 _ 1 _ 2023","BLM","SP",29121,4,"UU",2023,"5/15/2023",2023-05-15,44.661262,122.695281,"S",1368,74.8,51.8,3,2,2,2,18.76666667,NA,0,1,0,0,0,0
"29121 _ 1 _ 2023 _ 5","29121 _ 1 _ 2023","BLM","SP",29121,5,"UU",2023,"5/15/2023",2023-05-15,44.66112,122.69516,"S",1322,75.7,59.2,4,4,2,2,19.36666667,NA,0,0,0,0,0,0
"29121 _ 1 _ 2023 _ 6","29121 _ 1 _ 2023","BLM","SP",29121,6,"UU",2023,"5/15/2023",2023-05-15,44.66084,122.6958,"S",1325,76.7,45.7,4,3,1,2,22.73333333,NA,0,0,1,0,0,0
"29121 _ 1 _ 2023 _ 7","29121 _ 1 _ 2023","BLM","SP",29121,7,"UU",2023,"5/15/2023",2023-05-15,44.66069,122.696,"S",1331,75.5,57.2,4,4,2,2,21.56666667,NA,0,0,1,0,0,0
"29121 _ 1 _ 2024 _ 1","29121 _ 1 _ 2024","BLM","SP",29121,1,"UU",2024,"3/25/2024",2024-03-25,44.660577,122.699407,"R",1357,44.4,90.5,3,4,1,1,26.5,"RMM",0,1,0,0,0,0
"29121 _ 1 _ 2024 _ 2","29121 _ 1 _ 2024","BLM","SP",29121,2,"UU",2024,"3/25/2024",2024-03-25,44.66061,122.699695,"R",1357,44.4,90.5,2,4,1,2,33.17,"RMM",0,0,0,0,0,0
"29121 _ 1 _ 2024 _ 3","29121 _ 1 _ 2024","BLM","SP",29121,3,"UU",2024,"3/25/2024",2024-03-25,44.660834,122.699581,"C",1357,44.4,90.5,3,4,1,1,38.97,"JW",0,0,0,0,0,0
"29121 _ 1 _ 2024 _ 4","29121 _ 1 _ 2024","BLM","SP",29121,4,"UU",2024,"3/25/2024",2024-03-25,44.660847,122.699088,"C",1357,44.4,90.5,3,4,2,3,20.23,"JW",0,0,2,0,0,0
"29121 _ 1 _ 2024 _ 5","29121 _ 1 _ 2024","BLM","SP",29121,5,"UU",2024,"3/25/2024",2024-03-25,44.660768,122.69893,"R",1357,44.4,90.5,2,4,1,1,34.83,"JW",0,3,0,0,0,0
"29121 _ 1 _ 2024 _ 6","29121 _ 1 _ 2024","BLM","SP",29121,6,"UU",2024,"3/25/2024",2024-03-25,44.660334,122.699235,"C",1357,44.4,90.5,4,4,2,4,32.83,"SLG",0,0,0,0,0,0
"29121 _ 1 _ 2024 _ 7","29121 _ 1 _ 2024","BLM","SP",29121,7,"UU",2024,"3/25/2024",2024-03-25,44.660496,122.699736,"C",1357,44.4,90.5,3,4,1,4,26.8,"SLG",0,0,0,0,0,0
"29122 _ 1 _ 2023 _ 1","29122 _ 1 _ 2023","BLM","SP",29122,1,"UU",2023,"5/16/2023",2023-05-16,44.65305,122.6896,"S",1480,65.2,72.4,4,3,2,2,26.93333333,NA,0,0,2,0,0,0
"29122 _ 1 _ 2023 _ 2","29122 _ 1 _ 2023","BLM","SP",29122,2,"UU",2023,"5/16/2023",2023-05-16,44.65262,122.68983,"S",1504,68.2,64.5,3,2,2,3,15.8,NA,0,2,2,0,0,0
"29122 _ 1 _ 2023 _ 3","29122 _ 1 _ 2023","BLM","SP",29122,3,"UU",2023,"5/16/2023",2023-05-16,44.652851,122.689871,"S",1520,66.3,69.8,4,2,1,2,23.36666667,NA,0,2,0,0,0,0
"29122 _ 1 _ 2023 _ 4","29122 _ 1 _ 2023","BLM","SP",29122,4,"UU",2023,"5/16/2023",2023-05-16,44.653111,122.690088,"S",1490,67.5,72.9,3,2,1,2,22.96666667,NA,0,0,0,0,0,0
"29122 _ 1 _ 2023 _ 5","29122 _ 1 _ 2023","BLM","SP",29122,5,"UU",2023,"5/16/2023",2023-05-16,44.6533,122.68935,"S",1472,69.6,69.9,4,3,1,2,31.3,NA,0,0,3,0,0,0
"29122 _ 1 _ 2023 _ 6","29122 _ 1 _ 2023","BLM","SP",29122,6,"UU",2023,"5/16/2023",2023-05-16,44.65313,122.6893,"S",1486,67.6,65.4,4,3,2,2,21.7,NA,0,0,2,0,0,0
"29122 _ 1 _ 2023 _ 7","29122 _ 1 _ 2023","BLM","SP",29122,7,"UU",2023,"5/16/2023",2023-05-16,44.65271,122.68942,"S",1505,68.4,63.3,4,2,1,2,18.53333333,NA,0,0,1,0,0,0
"29122 _ 1 _ 2024 _ 1","29122 _ 1 _ 2024","BLM","SP",29122,1,"UU",2024,"3/27/2024",2024-03-27,44.654463,122.683966,"C",1620,43.1,100,3,3,2,1,34.37,"JW",0,1,0,0,0,0
"29122 _ 1 _ 2024 _ 2","29122 _ 1 _ 2024","BLM","SP",29122,2,"UU",2024,"3/27/2024",2024-03-27,44.654637,122.68363,"C",1620,43.1,100,4,2,1,2,31.03,"JW",0,1,0,0,0,0
"29122 _ 1 _ 2024 _ 3","29122 _ 1 _ 2024","BLM","SP",29122,3,"UU",2024,"3/27/2024",2024-03-27,44.654303,122.683535,"C",1620,43.1,100,4,3,2,3,32.1,"RMM",0,1,0,0,0,0
"29122 _ 1 _ 2024 _ 4","29122 _ 1 _ 2024","BLM","SP",29122,4,"UU",2024,"3/27/2024",2024-03-27,44.654398,122.683997,"C",1620,43.1,100,4,4,2,2,33.3,"RMM",0,0,1,0,0,0
"29122 _ 1 _ 2024 _ 5","29122 _ 1 _ 2024","BLM","SP",29122,5,"UU",2024,"3/27/2024",2024-03-27,44.654205,122.6845,"PC",1620,43.1,100,4,4,1,2,33.83,"SLG",0,0,1,0,0,0
"29122 _ 1 _ 2024 _ 6","29122 _ 1 _ 2024","BLM","SP",29122,6,"UU",2024,"3/27/2024",2024-03-27,44.654516,122.684493,"C",1620,43.1,100,3,3,2,3,40.37,"SLG",0,2,1,0,0,0
"29122 _ 1 _ 2024 _ 7","29122 _ 1 _ 2024","BLM","SP",29122,7,"UU",2024,"3/27/2024",2024-03-27,44.654921,122.683971,"C",1620,43.1,100,4,3,2,3,29.53,"SLG",0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 1","29123 _ 1 _ 2023","BLM","SP",29123,1,"UU",2023,"5/16/2023",2023-05-16,44.65113,122.69785,"S",1384,57.4,84.1,3,4,1,2,28.43333333,NA,0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 2","29123 _ 1 _ 2023","BLM","SP",29123,2,"UU",2023,"5/16/2023",2023-05-16,44.65093,122.69223,"S",1410,58.1,82.2,2,4,1,2,26.53333333,NA,0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 3","29123 _ 1 _ 2023","BLM","SP",29123,3,"UU",2023,"5/16/2023",2023-05-16,44.651,122.69781,"S",1380,58.9,76.1,3,4,1,1,19.76666667,NA,0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 4","29123 _ 1 _ 2023","BLM","SP",29123,4,"UU",2023,"5/16/2023",2023-05-16,44.65096,122.69821,"S",1380,59.3,79.1,4,4,1,1,25.6,NA,0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 5","29123 _ 1 _ 2023","BLM","SP",29123,5,"UU",2023,"5/16/2023",2023-05-16,44.651247,122.69791,"S",1405,62.2,78.7,3,4,1,1,26.6,NA,0,0,0,0,0,0
"29123 _ 1 _ 2023 _ 6","29123 _ 1 _ 2023","BLM","SP",29123,6,"UU",2023,"5/16/2023",2023-05-16,44.651466,122.697443,"S",1400,60.8,78.6,2,4,1,1,24.93333333,NA,0,1,0,0,0,0
"29123 _ 1 _ 2023 _ 7","29123 _ 1 _ 2023","BLM","SP",29123,7,"UU",2023,"5/16/2023",2023-05-16,44.651337,122.697429,"S",1388,57.6,83.3,3,4,1,1,28.33333333,NA,0,0,0,0,0,0
"29123 _ 1 _ 2024 _ 1","29123 _ 1 _ 2024","BLM","SP",29123,1,"UU",2024,"3/27/2024",2024-03-27,44.653356,122.697667,"R",1435,46.3,92,2,3,1,1,42.77,"RMM",0,1,0,0,0,0
"29123 _ 1 _ 2024 _ 2","29123 _ 1 _ 2024","BLM","SP",29123,2,"UU",2024,"3/27/2024",2024-03-27,44.653169,122.69737,"R",1435,46.3,92,1,3,1,1,39.43,"RMM",0,0,1,0,0,0
"29123 _ 1 _ 2024 _ 3","29123 _ 1 _ 2024","BLM","SP",29123,3,"UU",2024,"3/27/2024",2024-03-27,44.653066,122.697857,"R",1435,46.3,92,4,4,1,1,37.17,"JW",0,3,4,0,0,0
"29123 _ 1 _ 2024 _ 4","29123 _ 1 _ 2024","BLM","SP",29123,4,"UU",2024,"3/27/2024",2024-03-27,44.653269,122.697971,"R",1435,46.3,92,2,4,3,2,43.03,"JW",0,0,0,0,1,0
"29123 _ 1 _ 2024 _ 5","29123 _ 1 _ 2024","BLM","SP",29123,5,"UU",2024,"3/27/2024",2024-03-27,44.65363,122.697899,"R",1435,46.3,92,2,4,2,2,45.23,"JW",0,0,0,0,0,0
"29123 _ 1 _ 2024 _ 6","29123 _ 1 _ 2024","BLM","SP",29123,6,"UU",2024,"3/27/2024",2024-03-27,44.653723,122.697646,"R",1435,46.3,92,3,4,1,2,40.77,"SLG",0,1,0,0,0,0
"29123 _ 1 _ 2024 _ 7","29123 _ 1 _ 2024","BLM","SP",29123,7,"UU",2024,"3/27/2024",2024-03-27,44.653784,122.697545,"R",1435,46.3,92,3,4,2,2,41.4,"SLG",0,1,0,0,0,0
"29429 _ 1 _ 2023 _ 1","29429 _ 1 _ 2023","BLM","SP",29429,1,"UU",2023,"5/18/2023",2023-05-18,44.63895,122.67381,"S",1641,65.5,70.2,2,3,1,2,24.06666667,NA,0,0,0,0,0,0
"29429 _ 1 _ 2023 _ 2","29429 _ 1 _ 2023","BLM","SP",29429,2,"UU",2023,"5/18/2023",2023-05-18,44.6389,122.67315,"S",1670,67.5,71.5,1,4,1,1,17.76666667,NA,0,0,1,0,0,0
"29429 _ 1 _ 2023 _ 3","29429 _ 1 _ 2023","BLM","SP",29429,3,"UU",2023,"5/18/2023",2023-05-18,44.63883,122.67349,"S",1660,67.7,71,1,4,1,1,20.2,NA,0,0,0,0,0,0
"29429 _ 1 _ 2023 _ 4","29429 _ 1 _ 2023","BLM","SP",29429,4,"UU",2023,"5/18/2023",2023-05-18,44.63874,122.67392,"S",1610,71.6,63,1,3,1,1,17.53333333,NA,0,0,0,0,0,0
"29429 _ 1 _ 2023 _ 5","29429 _ 1 _ 2023","BLM","SP",29429,5,"UU",2023,"5/18/2023",2023-05-18,44.639,122.674,"S",1628,65.6,68,3,4,1,2,17.53333333,NA,0,0,0,0,0,0
"29429 _ 1 _ 2023 _ 6","29429 _ 1 _ 2023","BLM","SP",29429,6,"UU",2023,"5/18/2023",2023-05-18,44.639345,122.673773,"S",1627,69.1,67.2,2,4,2,2,19.83333333,NA,0,1,0,0,0,0
"29429 _ 1 _ 2023 _ 7","29429 _ 1 _ 2023","BLM","SP",29429,7,"UU",2023,"5/18/2023",2023-05-18,44.639316,122.673474,"S",1612,67.4,73.1,2,4,1,2,19.73333333,NA,0,0,0,0,0,0
"29429 _ 1 _ 2024 _ 1","29429 _ 1 _ 2024","BLM","NC",29429,1,"UU",2024,"4/16/2024",2024-04-16,44.640682,122.67365,"C",1520,46.7,62.5,2,4,3,2,40.03,"RMM",0,0,2,0,0,0
"29429 _ 1 _ 2024 _ 2","29429 _ 1 _ 2024","BLM","NC",29429,2,"UU",2024,"4/16/2024",2024-04-16,44.640527,122.673726,"C",1520,46.7,62.5,3,4,4,3,31.67,"RMM",0,1,1,0,0,0
"29429 _ 1 _ 2024 _ 3","29429 _ 1 _ 2024","BLM","NC",29429,3,"UU",2024,"4/16/2024",2024-04-16,44.640332,122.673926,"C",1520,46.7,62.5,3,4,1,3,26.33,"SLG",0,0,2,0,0,0
"29429 _ 1 _ 2024 _ 4","29429 _ 1 _ 2024","BLM","NC",29429,4,"UU",2024,"4/16/2024",2024-04-16,44.640583,122.674598,"C",1520,46.7,62.5,3,4,3,2,32.13,"SLG",0,0,1,0,0,0
"29429 _ 1 _ 2024 _ 5","29429 _ 1 _ 2024","BLM","NC",29429,5,"UU",2024,"4/16/2024",2024-04-16,44.640779,122.674193,"C",1520,46.7,62.5,3,3,2,2,34.73,"JW",0,0,1,0,0,0
"29429 _ 1 _ 2024 _ 6","29429 _ 1 _ 2024","BLM","NC",29429,6,"UU",2024,"4/16/2024",2024-04-16,44.641126,122.673999,"PC",1520,46.7,62.5,3,4,2,2,31.8,"JW",0,0,0,0,0,0
"29429 _ 1 _ 2024 _ 7","29429 _ 1 _ 2024","BLM","NC",29429,7,"UU",2024,"4/16/2024",2024-04-16,44.640842,122.673728,"PC",1520,46.7,62.5,4,4,3,3,32.83,"JW",0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 1","29431 _ 1 _ 2023","WY","SP",29431,1,"UU",2023,"6/2/2023",2023-06-02,44.646637,122.671847,"S",1664,63.5,57.1,1,4,1,2,24.7,NA,0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 2","29431 _ 1 _ 2023","WY","SP",29431,2,"UU",2023,"6/2/2023",2023-06-02,44.64696,122.67143,"S",1719,65.9,57.7,1,3,2,2,17.23333333,NA,0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 3","29431 _ 1 _ 2023","WY","SP",29431,3,"UU",2023,"6/2/2023",2023-06-02,44.64661,122.67122,"S",1720,69.8,49.3,2,4,2,2,27.1,NA,0,0,1,0,0,0
"29431 _ 1 _ 2023 _ 4","29431 _ 1 _ 2023","WY","SP",29431,4,"UU",2023,"6/2/2023",2023-06-02,44.64631,122.67158,"S",1700,68.7,60,3,4,1,2,19.4,NA,0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 5","29431 _ 1 _ 2023","WY","SP",29431,5,"UU",2023,"6/2/2023",2023-06-02,44.646465,122.67207,"S",1680,69.3,49.3,1,4,2,1,21.6,NA,0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 6","29431 _ 1 _ 2023","WY","SP",29431,6,"UU",2023,"6/2/2023",2023-06-02,44.64676,122.67213,"S",1667,67.6,50.7,2,3,1,2,16.53333333,NA,0,0,0,0,0,0
"29431 _ 1 _ 2023 _ 7","29431 _ 1 _ 2023","WY","SP",29431,7,"UU",2023,"6/2/2023",2023-06-02,44.64704,122.67167,"S",1700,63.3,56.2,2,3,1,2,16.5,NA,0,0,0,0,0,0
"29431 _ 1 _ 2024 _ 1","29431 _ 1 _ 2024","BLM","SP",29431,1,"UU",2024,"4/2/2024",2024-04-02,44.648918,122.670677,"SU",1711,67.9,49.7,3,4,2,2,29.33,"JW",0,0,1,0,0,0
"29431 _ 1 _ 2024 _ 2","29431 _ 1 _ 2024","BLM","SP",29431,2,"UU",2024,"4/2/2024",2024-04-02,44.648536,122.670436,"SU",1711,67.9,49.7,3,4,3,4,28.23,"JW",0,1,0,0,0,0
"29431 _ 1 _ 2024 _ 3","29431 _ 1 _ 2024","BLM","SP",29431,3,"UU",2024,"4/2/2024",2024-04-02,44.64856,122.670948,"SU",1711,67.9,49.7,3,4,1,2,27.87,"RMM",0,0,0,0,0,0
"29431 _ 1 _ 2024 _ 4","29431 _ 1 _ 2024","BLM","SP",29431,4,"UU",2024,"4/2/2024",2024-04-02,44.648965,122.671162,"SU",1711,67.9,49.7,4,3,3,3,36.2,"RMM",0,0,0,0,0,0
"29431 _ 1 _ 2024 _ 5","29431 _ 1 _ 2024","BLM","SP",29431,5,"UU",2024,"4/2/2024",2024-04-02,44.64904,122.67093,"SU",1711,67.9,49.7,3,4,2,3,24.37,"SLG",0,1,0,0,0,0
